,obs,dxx,dyy,dxy,dtt,abic_val
341,0.0027687233983332785,0.6426424401852563,2.5871554474611083,2.5268964297490166,2.4713439805629545,5683.67403523063
342,0.002767938751449612,0.6494685869120934,2.6757400410162737,2.5708468776865296,2.4925572987990487,5683.677734822033
343,0.002765516253164137,0.6431638242019053,2.5950023779963605,2.5310132855120737,2.473569650358719,5683.673883522921
344,0.00277509589549767,0.6406266156724072,2.5591632917992313,2.5124736565143726,2.4638968157460788,5683.677102776004
345,0.0027636493717370053,0.6461377652269065,2.633998999717342,2.550520100379806,2.483112503841552,5683.673433046062
346,0.002760147787576797,0.6426147626906902,2.589955666830424,2.528841061062875,2.4729016892792925,5683.676506023993
347,0.0027687347332552674,0.6451711055450216,2.6196145614322726,2.5430611319108753,2.4791496224270597,5683.673382993369
348,0.0027630229757992604,0.6470132037448258,2.6455837008385195,2.5562915916496505,2.485933478953397,5683.673885112896
349,0.0027716258545617423,0.6449890725762589,2.61616319716729,2.541141449905714,2.4780351647057386,5683.674169653971
350,0.002763619545388314,0.645245427852318,2.622486396255929,2.5448202483887084,2.480361159737362,5683.673328332231
351,0.0027697915375058794,0.6426083915079642,2.586322842334462,2.5264090726694417,2.4710348497155414,5683.674123873128
352,0.002764713563983434,0.6459091781313,2.6306423872877467,2.5487879879858646,2.48220042131458,5683.673288109614
353,0.002766973095622713,0.6475567965318189,2.651161003461293,2.5587941770023037,2.486848395950279,5683.674598593269
354,0.002765880391852631,0.6442592654600865,2.608929514205978,2.5379301030099866,2.476882674764259,5683.67324669878
355,0.002760134500963795,0.6463690879480658,2.638332718666561,2.552903155524847,2.4845045805861035,5683.674257262562
356,0.002767914704594499,0.6448323846993272,2.615545864038048,2.541087613655051,2.478260759468531,5683.673213481843
357,0.0027686967810023307,0.6440304484029493,2.6049491494927044,2.5357709220448728,2.475633663520998,5683.6733560178545
358,0.002763596336318462,0.6445390182776309,2.613377823649978,2.5402897430465674,2.4781836918999263,5683.673484714707
359,0.002767449239036111,0.6450130256385255,2.6180539830194705,2.5423680013693306,2.4789081045046766,5683.673177764473
360,0.0027631360469740226,0.6460744338683733,2.6333712284557658,2.550242012223928,2.4830157394194767,5683.673481250424
361,0.0027673055492344577,0.6445408377290941,2.612025780304035,2.5393809780735337,2.4774771224000354,5683.673168235944
362,0.0027696886556510926,0.6445761343193882,2.611582670988041,2.538999421274438,2.477130132860571,5683.673489653281
363,0.0027651355750326735,0.6450780393448727,2.619756204416127,2.5433637917438428,2.479553008135857,5683.67315872305
364,0.0027687617018986193,0.6435821974242601,2.599170889247367,2.532887559091366,2.4742382710855813,5683.673496963673
365,0.002765725043247467,0.6453266453660181,2.6227389668753807,2.544803547368379,2.4802074848756184,5683.673146851424
366,0.002767531479525071,0.6456577593420577,2.626342678729496,2.5464772893485574,2.480881160881372,5683.673334770232
367,0.002766293071401588,0.644608604692477,2.6132719516348644,2.5400642062873113,2.477881691721137,5683.6731485157015
368,0.0027648492476957543,0.6449943502776894,2.618787770057127,2.5429033106085828,2.479349909072251,5683.6731854978825
369,0.002765615293493731,0.6449538550695928,2.617976917034494,2.542449264777052,2.479077576805064,5683.673135483686
370,0.0027645811178813183,0.6447900530034608,2.616248142335394,2.541655148823657,2.4787702305687986,5683.673246246895
371,0.0027667319299111456,0.6449572752521692,2.617602406025994,2.542189769491457,2.4788736353017726,5683.673130495208
372,0.0027644954182242374,0.6454291526704454,2.6245240695075425,2.545770319313121,2.4807610845687256,5683.673219387617
373,0.0027666027487965165,0.6447628017796464,2.615144761662142,2.540976808444802,2.4782977051656236,5683.673130377229
374,0.002767251990698194,0.6447655815786852,2.6149361211563034,2.540829268157835,2.478182165926285,5683.6731548667585
375,0.0027667227349655417,0.6448436818286984,2.6161403099151053,2.5414626621702667,2.478524805410877,5683.673130765868
376,0.002766265938146255,0.645329242501276,2.6225750470926776,2.5446900326334863,2.4801111151678303,5683.673148133785
377,0.0027662727214351366,0.6451490075560131,2.6202461729673363,2.543532786867257,2.4795535713255368,5683.67312901578
378,0.0027670532234927905,0.6445402167276594,2.6121148838392214,2.5394434920119764,2.47752408172618,5683.673156964627
379,0.0027660570285289684,0.6451299482941093,2.6200789019688804,2.543462473812988,2.4795363617370394,5683.673127628611
380,0.0027673398147365215,0.6449831949709266,2.6177065056801796,2.5422001221755877,2.478836754127022,5683.673168105899
